Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
YJU2,Splicing factor YJU2,Chapter II Neoplasms,CD2_LYMPHOID_LEUKAEMIA_EXALLC,Wald ratio,1,2.44 [0.63-9.47],0.197862013270061,cis
