Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of liver,ADA2,Adenosine deaminase 2,26732,51,4.50 [2.95-6.88],3.51710329313662e-12
Chapter XI Diseases of the digestive system,Other diseases of liver,ANPEP,Aminopeptidase N,26954,51,5.03 [2.87-8.84],1.8394880819703722e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,BST2,Bone marrow stromal antigen 2,27150,56,2.46 [1.92-3.17],2.0315282685410964e-12
Chapter XI Diseases of the digestive system,Other diseases of liver,CD74,HLA class II histocompatibility antigen gamma chain,27150,56,4.95 [2.92-8.39],3.099945426888338e-09
Chapter XI Diseases of the digestive system,Other diseases of liver,CHGA,Chromogranin-A,23473,47,1.72 [1.42-2.09],3.9479822826056775e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,EPO,Erythropoietin,26872,54,1.75 [1.47-2.09],5.505862277674068e-10
Chapter XI Diseases of the digestive system,Other diseases of liver,FBLN2,Fibulin-2,23473,47,6.34 [3.34-12.01],1.53492583781228e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",26804,55,5.54 [3.29-9.32],1.1846276279400535e-10
Chapter XI Diseases of the digestive system,Other diseases of liver,ICAM1,Intercellular adhesion molecule 1,26780,51,5.05 [2.83-8.99],3.9331525760790966e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,IGSF3,Immunoglobulin superfamily member 3,26804,55,2.62 [1.95-3.51],1.290212355473623e-10
Chapter XI Diseases of the digestive system,Other diseases of liver,IL18BP,Interleukin-18-binding protein,27002,51,5.21 [3.10-8.75],4.6045974603485447e-10
Chapter XI Diseases of the digestive system,Other diseases of liver,IL4R,Interleukin-4 receptor subunit alpha,26872,54,3.62 [2.40-5.46],8.414891590399212e-10
Chapter XI Diseases of the digestive system,Other diseases of liver,ITGBL1,Integrin beta-like protein 1,23473,47,4.45 [2.71-7.31],3.695242223515788e-09
Chapter XI Diseases of the digestive system,Other diseases of liver,KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,26804,55,4.94 [2.84-8.59],1.5231756775819276e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,MAMDC2,MAM domain-containing protein 2,23479,48,5.55 [3.12-9.86],5.244575982826939e-09
Chapter XI Diseases of the digestive system,Other diseases of liver,MSR1,Macrophage scavenger receptor types I and II,27150,56,3.46 [2.21-5.43],6.721378098624018e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,23360,46,4.89 [2.81-8.51],1.8513373196909e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,OCLN,Occludin,23445,45,3.40 [2.22-5.20],1.7456025955848083e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,PCDH17,Protocadherin-17,26908,54,4.87 [2.92-8.11],1.2281121996932282e-09
Chapter XI Diseases of the digestive system,Other diseases of liver,PLA2G15,Phospholipase A2 group XV,27012,56,9.92 [4.78-20.56],6.946239889601345e-10
Chapter XI Diseases of the digestive system,Other diseases of liver,PTPRH,Receptor-type tyrosine-protein phosphatase H,23360,46,2.95 [2.00-4.35],4.26608401991814e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,ROBO1,Roundabout homolog 1,26966,53,6.94 [3.63-13.29],4.912630278619167e-09
Chapter XI Diseases of the digestive system,Other diseases of liver,SMOC1,SPARC-related modular calcium-binding protein 1,27143,56,5.23 [2.96-9.26],1.3580649608083709e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,SPON1,Spondin-1,26966,53,3.48 [2.28-5.31],8.221239069044119e-09
Chapter XI Diseases of the digestive system,Other diseases of liver,THBS2,Thrombospondin-2,26926,53,3.36 [2.20-5.14],2.156430550619133e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,TIMP1,Metalloproteinase inhibitor 1,26594,51,4.75 [2.78-8.13],1.2794503867567632e-08
Chapter XI Diseases of the digestive system,Other diseases of liver,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,27153,54,3.51 [2.33-5.30],2.1760332249907862e-09
Chapter XI Diseases of the digestive system,Other diseases of liver,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,27194,54,5.92 [3.69-9.49],1.753190278112022e-13
Chapter XI Diseases of the digestive system,Other diseases of liver,VCAM1,Vascular cell adhesion protein 1,26954,51,8.14 [4.54-14.57],1.7311298533164573e-12
