Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Constipation,CHGA,Chromogranin-A,22730,300,1.49 [1.36-1.64],2.1740379227245122e-17
Chapter XI Diseases of the digestive system,Constipation,COL6A3,Collagen alpha-3(VI) chain,26356,358,2.27 [1.80-2.87],6.153219058135269e-12
Chapter XI Diseases of the digestive system,Constipation,DLL1,Delta-like protein 1,26135,351,2.46 [1.83-3.31],3.1367677854481822e-09
Chapter XI Diseases of the digestive system,Constipation,GAST,Gastrin,22686,302,1.28 [1.20-1.37],8.236248640690754e-13
Chapter XI Diseases of the digestive system,Constipation,GDF15,Growth/differentiation factor 15,26356,358,1.78 [1.54-2.05],1.3878639054602172e-15
Chapter XI Diseases of the digestive system,Constipation,GFRA1,GDNF family receptor alpha-1,26214,356,2.41 [1.77-3.29],2.4510086345347e-08
Chapter XI Diseases of the digestive system,Constipation,HAVCR2,Hepatitis A virus cellular receptor 2,26044,353,2.24 [1.76-2.86],8.43422275003564e-11
Chapter XI Diseases of the digestive system,Constipation,KRT19,"Keratin, type I cytoskeletal 19",25959,351,1.45 [1.28-1.63],2.068354898253238e-09
Chapter XI Diseases of the digestive system,Constipation,NBL1,Neuroblastoma suppressor of tumorigenicity 1,26135,351,2.75 [1.97-3.84],2.715284007441676e-09
Chapter XI Diseases of the digestive system,Constipation,PGA4,Pepsin A-4,22744,299,1.54 [1.32-1.80],6.069095299727034e-08
Chapter XI Diseases of the digestive system,Constipation,POF1B,Protein POF1B,22086,293,1.67 [1.40-2.00],1.7109517516729257e-08
Chapter XI Diseases of the digestive system,Constipation,REG3A,Regenerating islet-derived protein 3-alpha,26356,358,1.45 [1.27-1.66],7.125045559328038e-08
Chapter XI Diseases of the digestive system,Constipation,SPINT1,Kunitz-type protease inhibitor 1,25967,353,2.24 [1.67-3.01],9.288065209827453e-08
Chapter XI Diseases of the digestive system,Constipation,TGFBR2,TGF-beta receptor type-2,26135,351,2.07 [1.61-2.67],2.1402204349701266e-08
Chapter XI Diseases of the digestive system,Constipation,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,26310,356,1.89 [1.51-2.36],1.694051090034151e-08
Chapter XI Diseases of the digestive system,Constipation,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,26044,353,2.26 [1.70-3.02],2.44696860894674e-08
Chapter XI Diseases of the digestive system,Constipation,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,26044,353,1.71 [1.45-2.01],1.3379530468936118e-10
Chapter XI Diseases of the digestive system,Constipation,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,26265,356,2.06 [1.67-2.54],9.651760381073772e-12
Chapter XI Diseases of the digestive system,Constipation,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,25861,352,1.75 [1.45-2.12],7.630326647567345e-09
Chapter XI Diseases of the digestive system,Constipation,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,26313,357,2.20 [1.67-2.89],2.1683032930755947e-08
Chapter XI Diseases of the digestive system,Constipation,ULBP2,UL16-binding protein 2,25861,352,1.92 [1.53-2.42],2.012553515721051e-08
Chapter XI Diseases of the digestive system,Constipation,VSIG2,V-set and immunoglobulin domain-containing protein 2,22606,301,1.94 [1.66-2.25],1.287018958515122e-17
