Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oesophagitis,AGRN,Agrin,21141,290,2.21 [1.68-2.91],1.2672722780791425e-08
Chapter XI Diseases of the digestive system,Oesophagitis,ANXA10,Annexin A10,20540,283,1.46 [1.32-1.63],1.482198362144253e-12
Chapter XI Diseases of the digestive system,Oesophagitis,ASGR1,Asialoglycoprotein receptor 1,20915,289,2.76 [2.00-3.83],8.790652584556345e-10
Chapter XI Diseases of the digestive system,Oesophagitis,CBLIF,Cobalamin binding intrinsic factor,20992,293,2.00 [1.74-2.30],1.4282115537929391e-22
Chapter XI Diseases of the digestive system,Oesophagitis,CHGA,Chromogranin-A,18361,257,2.42 [2.21-2.65],5.577565304020354e-79
Chapter XI Diseases of the digestive system,Oesophagitis,CST3,Cystatin-C,21083,293,2.53 [1.83-3.50],2.07555463439196e-08
Chapter XI Diseases of the digestive system,Oesophagitis,GAST,Gastrin,18350,259,1.76 [1.64-1.88],8.34701966964923e-62
Chapter XI Diseases of the digestive system,Oesophagitis,GDF15,Growth/differentiation factor 15,21303,296,1.90 [1.64-2.22],7.027955250849571e-17
Chapter XI Diseases of the digestive system,Oesophagitis,GHRL,Appetite-regulating hormone,21027,293,1.48 [1.30-1.69],4.546004652544856e-09
Chapter XI Diseases of the digestive system,Oesophagitis,GPR37,Prosaposin receptor GPR37,20663,289,1.58 [1.36-1.85],4.490648786969123e-09
Chapter XI Diseases of the digestive system,Oesophagitis,LGALS9,Galectin-9,21033,288,2.31 [1.70-3.12],6.950187468471916e-08
Chapter XI Diseases of the digestive system,Oesophagitis,LIPF,Gastric triacylglycerol lipase,17898,243,1.94 [1.64-2.30],1.963736310871109e-14
Chapter XI Diseases of the digestive system,Oesophagitis,NPDC1,Neural proliferation differentiation and control protein 1,21027,293,2.20 [1.67-2.90],1.7181130230188766e-08
Chapter XI Diseases of the digestive system,Oesophagitis,PGA4,Pepsin A-4,18381,257,3.33 [2.85-3.89],1.7930476491437083e-51
Chapter XI Diseases of the digestive system,Oesophagitis,SCT,Secretin,17877,250,0.34 [0.25-0.46],3.851968060318658e-13
Chapter XI Diseases of the digestive system,Oesophagitis,TFF2,Trefoil factor 2,21106,289,1.78 [1.53-2.08],1.3326098295835858e-13
Chapter XI Diseases of the digestive system,Oesophagitis,VSIG2,V-set and immunoglobulin domain-containing protein 2,18277,255,3.56 [3.05-4.16],7.153522946660222e-58
