Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AMBP,Protein AMBP,20601,678,2.71 [1.92-3.84],1.9048841347184283e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ASGR1,Asialoglycoprotein receptor 1,20305,669,2.30 [1.84-2.89],4.56670175128304e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CA6,Carbonic anhydrase 6,20370,676,0.72 [0.65-0.81],1.2853249193624128e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL16,C-C motif chemokine 16,20705,684,1.53 [1.32-1.77],7.598101902642755e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD302,CD302 antigen,20360,673,1.90 [1.53-2.37],6.960976469490888e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHGA,Chromogranin-A,17884,593,1.44 [1.34-1.54],3.35110879999762e-24
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CLEC4D,C-type lectin domain family 4 member D,20399,679,1.39 [1.25-1.56],4.606194408280846e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COL6A3,Collagen alpha-3(VI) chain,20705,684,1.69 [1.40-2.04],5.6738814208499e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CSTB,Cystatin-B,20174,666,1.63 [1.39-1.91],1.8637503064216806e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CTSL,Cathepsin L1,20455,685,2.18 [1.66-2.87],2.7072748579229385e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CTSO,Cathepsin O,20663,681,1.88 [1.51-2.35],2.0092165044514568e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,DNER,Delta and Notch-like epidermal growth factor-related receptor,20399,682,0.38 [0.28-0.50],2.2627354780061585e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EGFR,Epidermal growth factor receptor,20705,684,0.28 [0.19-0.44],8.548082263328472e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GAST,Gastrin,17859,588,1.27 [1.21-1.34],1.807976565375885e-21
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GDF15,Growth/differentiation factor 15,20705,684,1.52 [1.33-1.75],2.4262126009602393e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HGF,Hepatocyte growth factor,20663,681,1.71 [1.40-2.07],7.509853533420538e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IL10RB,Interleukin-10 receptor subunit beta,20537,686,1.93 [1.55-2.42],7.785594117966038e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IL1RN,Interleukin-1 receptor antagonist protein,20395,684,1.42 [1.28-1.58],7.603635063539533e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ITGA11,Integrin alpha-11,20399,679,0.56 [0.45-0.68],2.5006313700904143e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,KRT18,"Keratin, type I cytoskeletal 18",20360,673,1.29 [1.19-1.40],5.92607485306838e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,LGALS9,Galectin-9,20433,682,1.80 [1.46-2.22],3.1266003320223355e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,20065,663,1.53 [1.31-1.79],8.877028182090573e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,NELL1,Protein kinase C-binding protein NELL1,20521,679,0.62 [0.53-0.73],4.049347823697658e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,RARRES2,Retinoic acid receptor responder protein 2,20550,683,1.52 [1.33-1.75],2.412684525641643e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,SERPINF1,Pigment epithelium-derived factor,17655,586,2.54 [1.90-3.38],2.2437481057177758e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,SIGLEC10,Sialic acid-binding Ig-like lectin 10,20399,679,1.76 [1.44-2.15],2.2829938312287585e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,VSIG2,V-set and immunoglobulin domain-containing protein 2,17781,587,1.56 [1.39-1.76],2.3474246206832e-13
