Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
STX5,Syntaxin-5,Chapter XI Diseases of the digestive system,Coeliac disease,18579,77,1.80 [1.39-2.34],1.1367048204295276e-05
STX5,Syntaxin-5,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18592,90,1.85 [1.47-2.33],1.8544273238769819e-07
