,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.714 [0.704 - 0.723],0.658 [0.653 - 0.662],0.657 [0.641 - 0.673],0.658 [0.652 - 0.662],0.160 [0.154 - 0.166],0.315 [0.297 - 0.332],0.257 [0.248 - 0.265]
Demographic,0.614 [0.604 - 0.623],0.582 [0.577 - 0.587],0.582 [0.567 - 0.598],0.582 [0.578 - 0.588],0.121 [0.116 - 0.126],0.164 [0.148 - 0.181],0.201 [0.193 - 0.208]
Protein+Demographic,0.714 [0.704 - 0.723],0.656 [0.651 - 0.661],0.656 [0.639 - 0.672],0.656 [0.651 - 0.661],0.159 [0.153 - 0.165],0.313 [0.295 - 0.329],0.256 [0.248 - 0.265]
