,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.579 [0.563 - 0.597],0.558 [0.554 - 0.563],0.558 [0.529 - 0.591],0.558 [0.554 - 0.563],0.025 [0.023 - 0.027],0.116 [0.087 - 0.148],0.049 [0.045 - 0.053]
Demographic,0.627 [0.611 - 0.643],0.588 [0.584 - 0.593],0.588 [0.557 - 0.617],0.588 [0.584 - 0.593],0.029 [0.026 - 0.031],0.177 [0.145 - 0.206],0.055 [0.051 - 0.059]
Protein+Demographic,0.632 [0.616 - 0.648],0.599 [0.595 - 0.603],0.598 [0.568 - 0.626],0.599 [0.595 - 0.603],0.030 [0.028 - 0.032],0.197 [0.166 - 0.226],0.057 [0.053 - 0.061]
