,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.618 [0.604 - 0.631],0.591 [0.587 - 0.596],0.592 [0.569 - 0.615],0.591 [0.587 - 0.596],0.051 [0.048 - 0.054],0.183 [0.161 - 0.206],0.093 [0.088 - 0.098]
Demographic,0.579 [0.566 - 0.592],0.554 [0.550 - 0.559],0.554 [0.532 - 0.577],0.554 [0.550 - 0.559],0.044 [0.041 - 0.046],0.109 [0.085 - 0.132],0.081 [0.076 - 0.086]
Protein+Demographic,0.618 [0.604 - 0.632],0.591 [0.587 - 0.596],0.591 [0.570 - 0.613],0.591 [0.587 - 0.595],0.050 [0.048 - 0.054],0.182 [0.160 - 0.204],0.093 [0.088 - 0.098]
