,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.423 [0.369 - 0.479],0.458 [0.451 - 0.465],0.461 [0.376 - 0.551],0.458 [0.451 - 0.465],0.005 [0.004 - 0.006],-0.081 [-0.167 - 0.011],0.009 [0.007 - 0.012]
Demographic,0.536 [0.486 - 0.587],0.543 [0.536 - 0.549],0.546 [0.455 - 0.635],0.543 [0.536 - 0.549],0.006 [0.005 - 0.008],0.088 [-0.004 - 0.178],0.013 [0.010 - 0.016]
Protein+Demographic,0.433 [0.382 - 0.490],0.465 [0.458 - 0.473],0.459 [0.374 - 0.554],0.465 [0.458 - 0.473],0.005 [0.004 - 0.006],-0.075 [-0.159 - 0.020],0.009 [0.007 - 0.012]
