,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.782 [0.746 - 0.818],0.730 [0.725 - 0.734],0.728 [0.667 - 0.788],0.730 [0.725 - 0.734],0.012 [0.010 - 0.014],0.458 [0.396 - 0.518],0.023 [0.020 - 0.027]
Demographic,0.622 [0.583 - 0.663],0.580 [0.575 - 0.584],0.579 [0.506 - 0.650],0.580 [0.575 - 0.585],0.006 [0.005 - 0.007],0.159 [0.086 - 0.230],0.012 [0.010 - 0.014]
Protein+Demographic,0.803 [0.767 - 0.838],0.762 [0.758 - 0.766],0.762 [0.700 - 0.821],0.762 [0.758 - 0.766],0.014 [0.012 - 0.016],0.524 [0.462 - 0.585],0.028 [0.023 - 0.032]
