,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.532 [0.515 - 0.548],0.519 [0.514 - 0.523],0.520 [0.489 - 0.549],0.519 [0.514 - 0.523],0.027 [0.025 - 0.029],0.039 [0.008 - 0.069],0.052 [0.048 - 0.055]
Demographic,0.568 [0.552 - 0.584],0.547 [0.543 - 0.552],0.547 [0.518 - 0.575],0.548 [0.543 - 0.552],0.030 [0.028 - 0.033],0.094 [0.067 - 0.123],0.057 [0.053 - 0.062]
Protein+Demographic,0.577 [0.562 - 0.593],0.559 [0.554 - 0.563],0.559 [0.531 - 0.587],0.559 [0.554 - 0.563],0.032 [0.029 - 0.034],0.118 [0.089 - 0.146],0.060 [0.056 - 0.065]
