,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.663 [0.607 - 0.720],0.622 [0.617 - 0.626],0.621 [0.529 - 0.714],0.622 [0.617 - 0.626],0.003 [0.003 - 0.004],0.243 [0.152 - 0.334],0.007 [0.005 - 0.008]
Demographic,0.599 [0.542 - 0.661],0.574 [0.570 - 0.578],0.573 [0.484 - 0.667],0.574 [0.570 - 0.578],0.003 [0.002 - 0.004],0.147 [0.057 - 0.239],0.005 [0.004 - 0.007]
Protein+Demographic,0.687 [0.636 - 0.741],0.643 [0.639 - 0.647],0.639 [0.553 - 0.733],0.643 [0.639 - 0.647],0.004 [0.003 - 0.005],0.283 [0.197 - 0.376],0.007 [0.006 - 0.009]
