,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.618 [0.613 - 0.624],0.585 [0.580 - 0.589],0.585 [0.577 - 0.592],0.585 [0.578 - 0.591],0.499 [0.492 - 0.506],0.169 [0.159 - 0.179],0.539 [0.532 - 0.545]
Demographic,0.607 [0.602 - 0.612],0.576 [0.572 - 0.581],0.576 [0.568 - 0.584],0.576 [0.570 - 0.582],0.491 [0.484 - 0.497],0.152 [0.143 - 0.162],0.530 [0.523 - 0.536]
Protein+Demographic,0.624 [0.618 - 0.629],0.587 [0.582 - 0.592],0.588 [0.580 - 0.595],0.587 [0.581 - 0.594],0.502 [0.495 - 0.510],0.175 [0.165 - 0.185],0.542 [0.535 - 0.548]
