,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.600 [0.552 - 0.643],0.579 [0.575 - 0.583],0.582 [0.503 - 0.652],0.579 [0.575 - 0.583],0.004 [0.003 - 0.005],0.162 [0.082 - 0.230],0.008 [0.006 - 0.010]
Demographic,0.554 [0.507 - 0.606],0.536 [0.532 - 0.540],0.535 [0.455 - 0.619],0.536 [0.532 - 0.540],0.003 [0.003 - 0.004],0.071 [-0.010 - 0.155],0.007 [0.005 - 0.008]
Protein+Demographic,0.588 [0.539 - 0.630],0.564 [0.560 - 0.569],0.560 [0.481 - 0.637],0.565 [0.560 - 0.569],0.004 [0.003 - 0.005],0.125 [0.045 - 0.200],0.008 [0.006 - 0.009]
