,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.873 [0.865 - 0.881],0.798 [0.795 - 0.801],0.798 [0.784 - 0.812],0.798 [0.795 - 0.801],0.185 [0.178 - 0.192],0.596 [0.582 - 0.611],0.300 [0.291 - 0.310]
Demographic,0.901 [0.894 - 0.907],0.826 [0.823 - 0.829],0.826 [0.813 - 0.840],0.826 [0.822 - 0.829],0.214 [0.206 - 0.222],0.652 [0.638 - 0.666],0.340 [0.330 - 0.350]
Protein+Demographic,0.914 [0.907 - 0.919],0.839 [0.836 - 0.842],0.841 [0.827 - 0.854],0.839 [0.836 - 0.842],0.231 [0.222 - 0.239],0.680 [0.666 - 0.693],0.362 [0.351 - 0.373]
