,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.746 [0.737 - 0.756],0.679 [0.675 - 0.683],0.679 [0.662 - 0.695],0.679 [0.675 - 0.683],0.119 [0.114 - 0.124],0.357 [0.341 - 0.374],0.202 [0.195 - 0.210]
Demographic,0.671 [0.660 - 0.680],0.626 [0.622 - 0.630],0.626 [0.608 - 0.642],0.626 [0.622 - 0.630],0.097 [0.092 - 0.101],0.251 [0.233 - 0.269],0.167 [0.161 - 0.173]
Protein+Demographic,0.750 [0.740 - 0.758],0.684 [0.680 - 0.688],0.683 [0.668 - 0.699],0.684 [0.680 - 0.688],0.121 [0.116 - 0.126],0.367 [0.351 - 0.383],0.206 [0.198 - 0.214]
