,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.536 [0.496 - 0.578],0.530 [0.523 - 0.537],0.530 [0.463 - 0.593],0.530 [0.523 - 0.537],0.012 [0.010 - 0.014],0.061 [-0.007 - 0.124],0.024 [0.019 - 0.028]
Demographic,0.562 [0.524 - 0.599],0.563 [0.556 - 0.570],0.565 [0.500 - 0.633],0.563 [0.557 - 0.570],0.014 [0.011 - 0.016],0.128 [0.062 - 0.198],0.027 [0.022 - 0.032]
Protein+Demographic,0.573 [0.536 - 0.610],0.568 [0.561 - 0.575],0.566 [0.502 - 0.633],0.568 [0.561 - 0.575],0.014 [0.012 - 0.016],0.135 [0.072 - 0.200],0.027 [0.023 - 0.032]
