,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.742 [0.732 - 0.753],0.678 [0.674 - 0.683],0.679 [0.659 - 0.700],0.678 [0.674 - 0.683],0.076 [0.071 - 0.079],0.357 [0.337 - 0.378],0.136 [0.129 - 0.142]
Demographic,0.692 [0.680 - 0.703],0.640 [0.636 - 0.644],0.641 [0.620 - 0.660],0.640 [0.636 - 0.644],0.064 [0.061 - 0.068],0.281 [0.259 - 0.300],0.117 [0.111 - 0.122]
Protein+Demographic,0.744 [0.733 - 0.755],0.682 [0.678 - 0.686],0.683 [0.663 - 0.703],0.682 [0.678 - 0.686],0.077 [0.073 - 0.081],0.365 [0.344 - 0.385],0.138 [0.131 - 0.144]
