,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.672 [0.631 - 0.706],0.644 [0.640 - 0.649],0.646 [0.572 - 0.715],0.644 [0.640 - 0.648],0.006 [0.005 - 0.007],0.291 [0.216 - 0.357],0.012 [0.010 - 0.014]
Demographic,0.756 [0.723 - 0.788],0.693 [0.689 - 0.697],0.693 [0.625 - 0.760],0.693 [0.689 - 0.697],0.007 [0.006 - 0.009],0.385 [0.319 - 0.453],0.015 [0.012 - 0.017]
Protein+Demographic,0.730 [0.692 - 0.763],0.675 [0.671 - 0.679],0.676 [0.598 - 0.742],0.675 [0.671 - 0.679],0.007 [0.006 - 0.008],0.351 [0.274 - 0.416],0.014 [0.011 - 0.016]
