,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.563 [0.506 - 0.617],0.540 [0.536 - 0.545],0.544 [0.450 - 0.632],0.540 [0.536 - 0.545],0.003 [0.002 - 0.003],0.084 [-0.011 - 0.174],0.005 [0.004 - 0.007]
Demographic,0.661 [0.620 - 0.706],0.625 [0.621 - 0.629],0.625 [0.540 - 0.712],0.625 [0.621 - 0.629],0.004 [0.003 - 0.005],0.249 [0.164 - 0.337],0.008 [0.006 - 0.009]
Protein+Demographic,0.627 [0.578 - 0.676],0.589 [0.585 - 0.593],0.583 [0.495 - 0.678],0.589 [0.585 - 0.593],0.003 [0.003 - 0.004],0.172 [0.083 - 0.268],0.007 [0.005 - 0.008]
