,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.466 [0.431 - 0.502],0.463 [0.459 - 0.468],0.464 [0.402 - 0.525],0.463 [0.459 - 0.468],0.004 [0.003 - 0.005],-0.073 [-0.135 - -0.012],0.008 [0.007 - 0.009]
Demographic,0.528 [0.489 - 0.567],0.517 [0.513 - 0.522],0.518 [0.455 - 0.578],0.517 [0.513 - 0.522],0.005 [0.004 - 0.006],0.035 [-0.028 - 0.097],0.010 [0.008 - 0.012]
Protein+Demographic,0.501 [0.461 - 0.539],0.489 [0.485 - 0.494],0.488 [0.422 - 0.550],0.490 [0.485 - 0.494],0.004 [0.004 - 0.005],-0.023 [-0.088 - 0.041],0.009 [0.007 - 0.010]
