,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.721 [0.714 - 0.726],0.658 [0.654 - 0.663],0.658 [0.648 - 0.668],0.659 [0.654 - 0.663],0.313 [0.306 - 0.319],0.317 [0.305 - 0.327],0.424 [0.416 - 0.431]
Demographic,0.691 [0.685 - 0.697],0.639 [0.635 - 0.643],0.639 [0.629 - 0.649],0.639 [0.634 - 0.644],0.295 [0.288 - 0.302],0.278 [0.267 - 0.289],0.404 [0.396 - 0.411]
Protein+Demographic,0.732 [0.726 - 0.738],0.669 [0.665 - 0.674],0.669 [0.659 - 0.680],0.669 [0.664 - 0.674],0.323 [0.317 - 0.330],0.338 [0.327 - 0.350],0.436 [0.428 - 0.443]
