,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.492 [0.449 - 0.530],0.485 [0.478 - 0.491],0.483 [0.411 - 0.555],0.485 [0.478 - 0.491],0.007 [0.006 - 0.009],-0.032 [-0.105 - 0.041],0.014 [0.011 - 0.017]
Demographic,0.515 [0.469 - 0.559],0.530 [0.523 - 0.536],0.532 [0.455 - 0.605],0.530 [0.523 - 0.536],0.009 [0.007 - 0.011],0.061 [-0.014 - 0.133],0.017 [0.014 - 0.021]
Protein+Demographic,0.521 [0.477 - 0.562],0.521 [0.514 - 0.527],0.521 [0.445 - 0.591],0.521 [0.514 - 0.527],0.008 [0.007 - 0.010],0.041 [-0.035 - 0.114],0.017 [0.013 - 0.020]
