,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.647 [0.599 - 0.691],0.622 [0.618 - 0.627],0.624 [0.546 - 0.702],0.622 [0.618 - 0.627],0.006 [0.004 - 0.007],0.246 [0.168 - 0.326],0.011 [0.009 - 0.013]
Demographic,0.694 [0.650 - 0.738],0.662 [0.657 - 0.667],0.661 [0.580 - 0.735],0.662 [0.657 - 0.667],0.007 [0.005 - 0.008],0.323 [0.240 - 0.398],0.013 [0.010 - 0.016]
Protein+Demographic,0.686 [0.635 - 0.729],0.653 [0.649 - 0.658],0.653 [0.573 - 0.730],0.653 [0.649 - 0.658],0.006 [0.005 - 0.008],0.306 [0.227 - 0.384],0.012 [0.010 - 0.015]
