,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.715 [0.691 - 0.737],0.658 [0.655 - 0.662],0.658 [0.618 - 0.699],0.658 [0.655 - 0.662],0.019 [0.017 - 0.021],0.317 [0.275 - 0.359],0.036 [0.033 - 0.040]
Demographic,0.685 [0.664 - 0.708],0.635 [0.630 - 0.639],0.634 [0.594 - 0.674],0.635 [0.630 - 0.639],0.017 [0.015 - 0.019],0.269 [0.228 - 0.308],0.033 [0.030 - 0.036]
Protein+Demographic,0.723 [0.701 - 0.746],0.669 [0.665 - 0.673],0.668 [0.626 - 0.708],0.669 [0.665 - 0.673],0.020 [0.018 - 0.022],0.338 [0.296 - 0.378],0.038 [0.034 - 0.042]
