,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.622 [0.581 - 0.663],0.577 [0.570 - 0.584],0.580 [0.505 - 0.648],0.577 [0.570 - 0.583],0.011 [0.009 - 0.013],0.157 [0.081 - 0.225],0.022 [0.018 - 0.026]
Demographic,0.654 [0.615 - 0.692],0.620 [0.614 - 0.626],0.621 [0.552 - 0.684],0.620 [0.614 - 0.626],0.013 [0.011 - 0.016],0.242 [0.170 - 0.304],0.026 [0.022 - 0.031]
Protein+Demographic,0.642 [0.597 - 0.687],0.601 [0.594 - 0.607],0.595 [0.524 - 0.665],0.601 [0.594 - 0.607],0.012 [0.010 - 0.015],0.196 [0.124 - 0.265],0.024 [0.020 - 0.029]
