,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.553 [0.507 - 0.595],0.534 [0.530 - 0.539],0.536 [0.465 - 0.617],0.534 [0.530 - 0.539],0.004 [0.003 - 0.005],0.069 [-0.003 - 0.151],0.008 [0.006 - 0.009]
Demographic,0.574 [0.531 - 0.617],0.539 [0.535 - 0.544],0.535 [0.460 - 0.614],0.539 [0.535 - 0.544],0.004 [0.003 - 0.005],0.075 [-0.000 - 0.150],0.008 [0.006 - 0.009]
Protein+Demographic,0.572 [0.525 - 0.617],0.550 [0.546 - 0.555],0.546 [0.473 - 0.627],0.550 [0.546 - 0.555],0.004 [0.003 - 0.005],0.097 [0.023 - 0.176],0.008 [0.007 - 0.010]
