,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.619 [0.607 - 0.630],0.587 [0.583 - 0.592],0.586 [0.566 - 0.607],0.587 [0.583 - 0.592],0.070 [0.066 - 0.073],0.174 [0.153 - 0.195],0.125 [0.119 - 0.131]
Demographic,0.705 [0.694 - 0.715],0.645 [0.641 - 0.649],0.645 [0.626 - 0.665],0.645 [0.640 - 0.649],0.087 [0.083 - 0.092],0.290 [0.269 - 0.309],0.154 [0.147 - 0.161]
Protein+Demographic,0.705 [0.694 - 0.714],0.646 [0.642 - 0.650],0.646 [0.625 - 0.665],0.646 [0.641 - 0.650],0.088 [0.083 - 0.092],0.292 [0.270 - 0.311],0.154 [0.147 - 0.161]
