,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.487 [0.452 - 0.520],0.496 [0.492 - 0.500],0.498 [0.437 - 0.557],0.496 [0.492 - 0.500],0.005 [0.004 - 0.006],-0.006 [-0.067 - 0.052],0.010 [0.008 - 0.011]
Demographic,0.539 [0.505 - 0.572],0.526 [0.522 - 0.530],0.526 [0.464 - 0.582],0.526 [0.522 - 0.530],0.006 [0.005 - 0.006],0.052 [-0.009 - 0.108],0.011 [0.009 - 0.013]
Protein+Demographic,0.508 [0.472 - 0.544],0.510 [0.506 - 0.514],0.512 [0.450 - 0.571],0.510 [0.506 - 0.514],0.005 [0.004 - 0.006],0.021 [-0.040 - 0.080],0.010 [0.009 - 0.012]
