,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.503 [0.458 - 0.551],0.505 [0.500 - 0.509],0.507 [0.428 - 0.587],0.504 [0.500 - 0.509],0.003 [0.002 - 0.003],0.012 [-0.067 - 0.093],0.006 [0.004 - 0.007]
Demographic,0.536 [0.493 - 0.580],0.514 [0.510 - 0.518],0.516 [0.435 - 0.591],0.514 [0.509 - 0.518],0.003 [0.002 - 0.004],0.030 [-0.052 - 0.106],0.006 [0.005 - 0.007]
Protein+Demographic,0.477 [0.430 - 0.523],0.498 [0.494 - 0.503],0.500 [0.412 - 0.572],0.498 [0.494 - 0.503],0.003 [0.002 - 0.003],-0.001 [-0.090 - 0.070],0.005 [0.004 - 0.007]
