,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.881 [0.853 - 0.904],0.806 [0.802 - 0.809],0.805 [0.755 - 0.847],0.806 [0.802 - 0.809],0.021 [0.018 - 0.024],0.611 [0.561 - 0.654],0.041 [0.036 - 0.046]
Demographic,0.622 [0.586 - 0.657],0.586 [0.581 - 0.590],0.586 [0.524 - 0.646],0.586 [0.581 - 0.590],0.007 [0.006 - 0.008],0.173 [0.111 - 0.232],0.014 [0.012 - 0.017]
Protein+Demographic,0.879 [0.853 - 0.902],0.807 [0.804 - 0.811],0.805 [0.754 - 0.849],0.807 [0.804 - 0.811],0.021 [0.018 - 0.024],0.612 [0.561 - 0.656],0.041 [0.036 - 0.047]
