,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.796 [0.788 - 0.805],0.720 [0.716 - 0.724],0.720 [0.704 - 0.735],0.720 [0.716 - 0.724],0.144 [0.139 - 0.150],0.440 [0.424 - 0.456],0.240 [0.232 - 0.248]
Demographic,0.686 [0.676 - 0.694],0.641 [0.637 - 0.645],0.640 [0.623 - 0.657],0.641 [0.637 - 0.645],0.105 [0.100 - 0.109],0.281 [0.264 - 0.298],0.180 [0.173 - 0.187]
Protein+Demographic,0.802 [0.794 - 0.811],0.727 [0.723 - 0.731],0.727 [0.713 - 0.743],0.727 [0.723 - 0.731],0.149 [0.143 - 0.154],0.454 [0.438 - 0.471],0.247 [0.238 - 0.255]
