,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.499 [0.449 - 0.550],0.507 [0.503 - 0.511],0.508 [0.432 - 0.588],0.507 [0.503 - 0.511],0.003 [0.002 - 0.003],0.016 [-0.061 - 0.095],0.005 [0.004 - 0.007]
Demographic,0.552 [0.501 - 0.601],0.522 [0.517 - 0.526],0.522 [0.444 - 0.602],0.522 [0.517 - 0.526],0.003 [0.002 - 0.004],0.044 [-0.034 - 0.123],0.006 [0.004 - 0.007]
Protein+Demographic,0.492 [0.436 - 0.543],0.483 [0.479 - 0.487],0.488 [0.404 - 0.566],0.483 [0.479 - 0.488],0.002 [0.002 - 0.003],-0.030 [-0.114 - 0.047],0.005 [0.004 - 0.006]
