,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.623 [0.613 - 0.634],0.592 [0.588 - 0.597],0.592 [0.573 - 0.611],0.592 [0.587 - 0.597],0.075 [0.071 - 0.079],0.184 [0.165 - 0.203],0.133 [0.126 - 0.139]
Demographic,0.706 [0.695 - 0.716],0.645 [0.641 - 0.650],0.646 [0.626 - 0.665],0.645 [0.641 - 0.650],0.092 [0.088 - 0.096],0.291 [0.271 - 0.311],0.161 [0.154 - 0.168]
Protein+Demographic,0.707 [0.697 - 0.717],0.651 [0.647 - 0.656],0.651 [0.633 - 0.670],0.651 [0.647 - 0.656],0.094 [0.090 - 0.099],0.303 [0.283 - 0.323],0.164 [0.157 - 0.172]
