,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.596 [0.579 - 0.615],0.576 [0.572 - 0.580],0.575 [0.541 - 0.607],0.576 [0.572 - 0.581],0.021 [0.019 - 0.023],0.152 [0.117 - 0.185],0.041 [0.037 - 0.044]
Demographic,0.635 [0.617 - 0.653],0.604 [0.600 - 0.608],0.605 [0.570 - 0.636],0.604 [0.600 - 0.608],0.024 [0.022 - 0.026],0.209 [0.174 - 0.241],0.045 [0.042 - 0.049]
Protein+Demographic,0.638 [0.621 - 0.656],0.601 [0.597 - 0.605],0.601 [0.570 - 0.634],0.601 [0.597 - 0.605],0.023 [0.021 - 0.025],0.201 [0.170 - 0.235],0.045 [0.041 - 0.049]
