,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.525 [0.475 - 0.573],0.514 [0.510 - 0.519],0.508 [0.423 - 0.600],0.514 [0.510 - 0.519],0.003 [0.002 - 0.003],0.023 [-0.060 - 0.114],0.005 [0.004 - 0.006]
Demographic,0.568 [0.520 - 0.613],0.558 [0.554 - 0.562],0.559 [0.471 - 0.641],0.558 [0.554 - 0.562],0.003 [0.002 - 0.004],0.116 [0.030 - 0.199],0.006 [0.005 - 0.008]
Protein+Demographic,0.533 [0.486 - 0.585],0.512 [0.508 - 0.517],0.510 [0.426 - 0.595],0.512 [0.508 - 0.517],0.003 [0.002 - 0.003],0.022 [-0.061 - 0.109],0.005 [0.004 - 0.006]
