,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.443 [0.405 - 0.481],0.442 [0.438 - 0.447],0.441 [0.379 - 0.504],0.442 [0.438 - 0.447],0.004 [0.003 - 0.004],-0.117 [-0.179 - -0.053],0.007 [0.006 - 0.009]
Demographic,0.551 [0.510 - 0.586],0.550 [0.546 - 0.554],0.553 [0.489 - 0.612],0.550 [0.546 - 0.554],0.006 [0.005 - 0.007],0.103 [0.040 - 0.163],0.011 [0.009 - 0.013]
Protein+Demographic,0.495 [0.455 - 0.533],0.504 [0.499 - 0.508],0.504 [0.435 - 0.567],0.504 [0.499 - 0.508],0.005 [0.004 - 0.006],0.008 [-0.063 - 0.074],0.009 [0.008 - 0.011]
