,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.674 [0.636 - 0.712],0.635 [0.631 - 0.640],0.633 [0.563 - 0.700],0.635 [0.631 - 0.640],0.008 [0.007 - 0.010],0.269 [0.198 - 0.336],0.016 [0.013 - 0.019]
Demographic,0.725 [0.693 - 0.755],0.650 [0.646 - 0.654],0.651 [0.585 - 0.713],0.650 [0.646 - 0.654],0.009 [0.007 - 0.010],0.301 [0.235 - 0.362],0.017 [0.014 - 0.020]
Protein+Demographic,0.738 [0.704 - 0.770],0.674 [0.670 - 0.679],0.678 [0.611 - 0.742],0.674 [0.670 - 0.679],0.010 [0.008 - 0.011],0.352 [0.287 - 0.416],0.019 [0.016 - 0.023]
