,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.571 [0.532 - 0.610],0.539 [0.534 - 0.544],0.538 [0.468 - 0.610],0.539 [0.534 - 0.544],0.006 [0.005 - 0.007],0.078 [0.008 - 0.148],0.012 [0.010 - 0.014]
Demographic,0.595 [0.560 - 0.633],0.579 [0.574 - 0.584],0.580 [0.515 - 0.644],0.579 [0.574 - 0.584],0.007 [0.006 - 0.009],0.159 [0.093 - 0.225],0.014 [0.012 - 0.017]
Protein+Demographic,0.603 [0.563 - 0.641],0.581 [0.576 - 0.586],0.580 [0.512 - 0.648],0.581 [0.576 - 0.586],0.007 [0.006 - 0.009],0.161 [0.093 - 0.228],0.014 [0.012 - 0.017]
