,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.746 [0.737 - 0.755],0.681 [0.676 - 0.685],0.680 [0.665 - 0.695],0.681 [0.676 - 0.685],0.120 [0.114 - 0.124],0.361 [0.344 - 0.377],0.203 [0.196 - 0.210]
Demographic,0.671 [0.662 - 0.680],0.627 [0.623 - 0.631],0.627 [0.609 - 0.645],0.627 [0.623 - 0.631],0.097 [0.093 - 0.101],0.254 [0.236 - 0.272],0.168 [0.161 - 0.174]
Protein+Demographic,0.748 [0.739 - 0.756],0.681 [0.676 - 0.684],0.680 [0.664 - 0.696],0.680 [0.676 - 0.685],0.120 [0.115 - 0.124],0.361 [0.344 - 0.377],0.203 [0.196 - 0.210]
