,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.719 [0.712 - 0.726],0.660 [0.656 - 0.664],0.660 [0.648 - 0.672],0.660 [0.656 - 0.664],0.197 [0.192 - 0.203],0.320 [0.307 - 0.334],0.304 [0.296 - 0.311]
Demographic,0.650 [0.643 - 0.657],0.609 [0.605 - 0.613],0.609 [0.596 - 0.621],0.609 [0.604 - 0.613],0.164 [0.160 - 0.169],0.218 [0.205 - 0.231],0.259 [0.252 - 0.265]
Protein+Demographic,0.720 [0.713 - 0.727],0.660 [0.656 - 0.665],0.660 [0.649 - 0.673],0.660 [0.656 - 0.665],0.197 [0.192 - 0.203],0.321 [0.309 - 0.334],0.304 [0.297 - 0.311]
