,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.852 [0.836 - 0.865],0.770 [0.767 - 0.774],0.769 [0.738 - 0.800],0.770 [0.767 - 0.774],0.044 [0.040 - 0.047],0.540 [0.509 - 0.570],0.083 [0.077 - 0.089]
Demographic,0.755 [0.738 - 0.772],0.686 [0.683 - 0.690],0.685 [0.652 - 0.721],0.686 [0.683 - 0.691],0.029 [0.027 - 0.032],0.372 [0.337 - 0.408],0.056 [0.051 - 0.061]
Protein+Demographic,0.855 [0.840 - 0.869],0.778 [0.774 - 0.781],0.777 [0.745 - 0.807],0.778 [0.774 - 0.781],0.046 [0.042 - 0.050],0.555 [0.523 - 0.585],0.086 [0.080 - 0.093]
