,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.713 [0.697 - 0.729],0.655 [0.650 - 0.660],0.655 [0.626 - 0.682],0.655 [0.650 - 0.660],0.050 [0.046 - 0.054],0.310 [0.281 - 0.338],0.093 [0.087 - 0.100]
Demographic,0.681 [0.665 - 0.697],0.632 [0.628 - 0.637],0.633 [0.604 - 0.660],0.632 [0.628 - 0.637],0.046 [0.043 - 0.049],0.265 [0.236 - 0.295],0.085 [0.079 - 0.091]
Protein+Demographic,0.720 [0.704 - 0.735],0.666 [0.661 - 0.671],0.666 [0.638 - 0.692],0.666 [0.661 - 0.671],0.053 [0.049 - 0.056],0.332 [0.303 - 0.360],0.098 [0.091 - 0.104]
