,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.899 [0.874 - 0.919],0.832 [0.829 - 0.836],0.831 [0.783 - 0.877],0.832 [0.829 - 0.836],0.026 [0.023 - 0.029],0.664 [0.615 - 0.709],0.050 [0.044 - 0.057]
Demographic,0.817 [0.790 - 0.841],0.734 [0.730 - 0.738],0.737 [0.681 - 0.789],0.734 [0.730 - 0.738],0.015 [0.013 - 0.017],0.471 [0.415 - 0.522],0.029 [0.025 - 0.033]
Protein+Demographic,0.906 [0.883 - 0.925],0.829 [0.826 - 0.833],0.831 [0.785 - 0.875],0.829 [0.826 - 0.833],0.025 [0.022 - 0.029],0.660 [0.614 - 0.706],0.049 [0.044 - 0.056]
