,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.545 [0.529 - 0.561],0.526 [0.521 - 0.531],0.526 [0.500 - 0.553],0.526 [0.521 - 0.531],0.038 [0.035 - 0.041],0.052 [0.025 - 0.080],0.071 [0.066 - 0.076]
Demographic,0.614 [0.598 - 0.629],0.585 [0.580 - 0.590],0.586 [0.559 - 0.613],0.585 [0.580 - 0.590],0.048 [0.045 - 0.051],0.171 [0.144 - 0.198],0.088 [0.083 - 0.094]
Protein+Demographic,0.621 [0.606 - 0.636],0.589 [0.585 - 0.594],0.589 [0.562 - 0.617],0.589 [0.585 - 0.594],0.048 [0.045 - 0.052],0.178 [0.150 - 0.207],0.090 [0.084 - 0.095]
