,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.516 [0.480 - 0.556],0.500 [0.494 - 0.506],0.500 [0.434 - 0.566],0.500 [0.494 - 0.506],0.008 [0.006 - 0.009],-0.001 [-0.067 - 0.067],0.015 [0.013 - 0.018]
Demographic,0.554 [0.515 - 0.595],0.544 [0.538 - 0.550],0.547 [0.474 - 0.618],0.544 [0.538 - 0.550],0.009 [0.008 - 0.011],0.092 [0.019 - 0.162],0.018 [0.015 - 0.022]
Protein+Demographic,0.533 [0.495 - 0.572],0.525 [0.519 - 0.531],0.522 [0.455 - 0.591],0.525 [0.519 - 0.531],0.009 [0.007 - 0.010],0.047 [-0.017 - 0.116],0.017 [0.014 - 0.020]
