,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.689 [0.644 - 0.731],0.663 [0.659 - 0.668],0.660 [0.593 - 0.726],0.663 [0.659 - 0.668],0.007 [0.006 - 0.009],0.323 [0.255 - 0.389],0.015 [0.012 - 0.018]
Demographic,0.526 [0.484 - 0.565],0.518 [0.514 - 0.523],0.519 [0.448 - 0.591],0.518 [0.514 - 0.523],0.004 [0.003 - 0.005],0.038 [-0.034 - 0.108],0.008 [0.007 - 0.010]
Protein+Demographic,0.684 [0.641 - 0.726],0.655 [0.651 - 0.660],0.654 [0.586 - 0.719],0.656 [0.651 - 0.660],0.007 [0.006 - 0.009],0.310 [0.243 - 0.374],0.014 [0.012 - 0.017]
