,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.526 [0.471 - 0.576],0.537 [0.532 - 0.541],0.528 [0.432 - 0.615],0.537 [0.532 - 0.541],0.003 [0.002 - 0.003],0.065 [-0.033 - 0.152],0.005 [0.004 - 0.006]
Demographic,0.534 [0.483 - 0.583],0.522 [0.517 - 0.526],0.521 [0.430 - 0.614],0.522 [0.517 - 0.526],0.002 [0.002 - 0.003],0.043 [-0.048 - 0.133],0.005 [0.004 - 0.006]
Protein+Demographic,0.501 [0.443 - 0.557],0.500 [0.496 - 0.504],0.495 [0.402 - 0.583],0.500 [0.496 - 0.504],0.002 [0.002 - 0.003],-0.006 [-0.098 - 0.083],0.004 [0.003 - 0.006]
