,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.676 [0.666 - 0.686],0.627 [0.623 - 0.631],0.628 [0.610 - 0.647],0.627 [0.623 - 0.631],0.091 [0.087 - 0.094],0.254 [0.236 - 0.273],0.158 [0.152 - 0.164]
Demographic,0.646 [0.636 - 0.656],0.609 [0.605 - 0.612],0.609 [0.593 - 0.627],0.608 [0.604 - 0.613],0.084 [0.081 - 0.088],0.217 [0.200 - 0.236],0.148 [0.142 - 0.154]
Protein+Demographic,0.681 [0.672 - 0.690],0.632 [0.628 - 0.636],0.632 [0.615 - 0.650],0.632 [0.628 - 0.636],0.092 [0.088 - 0.096],0.264 [0.247 - 0.283],0.161 [0.155 - 0.167]
