,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.463 [0.426 - 0.499],0.478 [0.474 - 0.482],0.476 [0.414 - 0.536],0.478 [0.474 - 0.482],0.005 [0.004 - 0.006],-0.046 [-0.111 - 0.015],0.009 [0.008 - 0.011]
Demographic,0.518 [0.483 - 0.552],0.509 [0.505 - 0.513],0.508 [0.448 - 0.564],0.509 [0.505 - 0.513],0.005 [0.005 - 0.006],0.017 [-0.044 - 0.074],0.011 [0.009 - 0.013]
Protein+Demographic,0.498 [0.461 - 0.534],0.495 [0.491 - 0.499],0.493 [0.434 - 0.555],0.495 [0.491 - 0.499],0.005 [0.004 - 0.006],-0.011 [-0.071 - 0.049],0.010 [0.009 - 0.012]
