,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.838 [0.821 - 0.856],0.765 [0.761 - 0.769],0.766 [0.735 - 0.799],0.765 [0.761 - 0.769],0.040 [0.037 - 0.044],0.531 [0.499 - 0.565],0.077 [0.071 - 0.083]
Demographic,0.852 [0.837 - 0.866],0.772 [0.768 - 0.775],0.772 [0.740 - 0.804],0.772 [0.768 - 0.775],0.042 [0.038 - 0.045],0.544 [0.511 - 0.575],0.079 [0.073 - 0.085]
Protein+Demographic,0.894 [0.883 - 0.906],0.811 [0.808 - 0.815],0.809 [0.779 - 0.841],0.811 [0.808 - 0.815],0.052 [0.048 - 0.057],0.620 [0.590 - 0.653],0.099 [0.091 - 0.106]
