,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.527 [0.510 - 0.545],0.523 [0.518 - 0.528],0.522 [0.496 - 0.551],0.523 [0.518 - 0.528],0.030 [0.028 - 0.032],0.045 [0.018 - 0.075],0.057 [0.052 - 0.061]
Demographic,0.575 [0.559 - 0.591],0.558 [0.553 - 0.563],0.559 [0.529 - 0.588],0.558 [0.553 - 0.563],0.035 [0.032 - 0.037],0.117 [0.086 - 0.146],0.065 [0.060 - 0.070]
Protein+Demographic,0.575 [0.557 - 0.591],0.553 [0.548 - 0.558],0.553 [0.523 - 0.582],0.553 [0.548 - 0.558],0.034 [0.031 - 0.036],0.106 [0.076 - 0.134],0.064 [0.059 - 0.068]
