,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.585 [0.572 - 0.599],0.563 [0.559 - 0.567],0.562 [0.537 - 0.588],0.563 [0.559 - 0.567],0.035 [0.033 - 0.038],0.125 [0.100 - 0.151],0.066 [0.062 - 0.070]
Demographic,0.682 [0.669 - 0.694],0.626 [0.622 - 0.630],0.625 [0.601 - 0.648],0.625 [0.621 - 0.630],0.045 [0.042 - 0.048],0.251 [0.227 - 0.274],0.084 [0.079 - 0.089]
Protein+Demographic,0.679 [0.666 - 0.691],0.632 [0.628 - 0.636],0.632 [0.608 - 0.655],0.632 [0.627 - 0.636],0.046 [0.043 - 0.049],0.263 [0.239 - 0.287],0.086 [0.081 - 0.091]
