,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.559 [0.537 - 0.581],0.540 [0.536 - 0.544],0.539 [0.501 - 0.580],0.540 [0.536 - 0.544],0.013 [0.012 - 0.015],0.079 [0.040 - 0.119],0.026 [0.023 - 0.029]
Demographic,0.630 [0.609 - 0.650],0.599 [0.595 - 0.603],0.600 [0.563 - 0.638],0.599 [0.595 - 0.603],0.017 [0.015 - 0.019],0.199 [0.162 - 0.236],0.033 [0.030 - 0.037]
Protein+Demographic,0.616 [0.595 - 0.637],0.582 [0.578 - 0.587],0.583 [0.545 - 0.622],0.582 [0.578 - 0.587],0.016 [0.014 - 0.018],0.165 [0.126 - 0.204],0.031 [0.028 - 0.034]
