,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.812 [0.802 - 0.821],0.730 [0.726 - 0.734],0.730 [0.711 - 0.749],0.730 [0.726 - 0.734],0.116 [0.111 - 0.121],0.460 [0.442 - 0.478],0.200 [0.192 - 0.208]
Demographic,0.755 [0.745 - 0.766],0.689 [0.685 - 0.693],0.689 [0.669 - 0.709],0.689 [0.685 - 0.693],0.097 [0.092 - 0.102],0.378 [0.357 - 0.398],0.170 [0.163 - 0.178]
Protein+Demographic,0.816 [0.807 - 0.826],0.736 [0.733 - 0.740],0.737 [0.718 - 0.755],0.736 [0.732 - 0.740],0.119 [0.114 - 0.125],0.473 [0.454 - 0.492],0.206 [0.197 - 0.214]
