,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.561 [0.541 - 0.581],0.547 [0.543 - 0.551],0.549 [0.515 - 0.582],0.547 [0.543 - 0.551],0.019 [0.018 - 0.021],0.096 [0.061 - 0.129],0.038 [0.034 - 0.041]
Demographic,0.602 [0.583 - 0.619],0.577 [0.573 - 0.581],0.578 [0.544 - 0.609],0.577 [0.573 - 0.581],0.022 [0.020 - 0.024],0.155 [0.122 - 0.187],0.042 [0.039 - 0.046]
Protein+Demographic,0.602 [0.583 - 0.620],0.585 [0.581 - 0.589],0.586 [0.552 - 0.617],0.585 [0.581 - 0.589],0.023 [0.021 - 0.025],0.170 [0.137 - 0.202],0.044 [0.040 - 0.048]
