,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.752 [0.739 - 0.765],0.685 [0.681 - 0.689],0.685 [0.661 - 0.709],0.685 [0.681 - 0.689],0.065 [0.060 - 0.068],0.370 [0.347 - 0.395],0.118 [0.111 - 0.125]
Demographic,0.713 [0.701 - 0.726],0.654 [0.650 - 0.659],0.655 [0.632 - 0.678],0.654 [0.650 - 0.659],0.057 [0.053 - 0.060],0.309 [0.286 - 0.333],0.104 [0.098 - 0.111]
Protein+Demographic,0.759 [0.746 - 0.771],0.693 [0.689 - 0.697],0.693 [0.669 - 0.717],0.693 [0.689 - 0.697],0.067 [0.063 - 0.071],0.385 [0.362 - 0.411],0.122 [0.115 - 0.129]
