,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.604 [0.547 - 0.658],0.578 [0.574 - 0.583],0.573 [0.475 - 0.667],0.578 [0.574 - 0.583],0.003 [0.002 - 0.003],0.151 [0.054 - 0.246],0.005 [0.004 - 0.007]
Demographic,0.605 [0.551 - 0.652],0.564 [0.560 - 0.569],0.566 [0.466 - 0.657],0.564 [0.560 - 0.569],0.003 [0.002 - 0.003],0.130 [0.030 - 0.219],0.005 [0.004 - 0.006]
Protein+Demographic,0.629 [0.570 - 0.682],0.576 [0.572 - 0.581],0.583 [0.484 - 0.683],0.576 [0.572 - 0.581],0.003 [0.002 - 0.003],0.159 [0.062 - 0.258],0.005 [0.004 - 0.007]
