,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.718 [0.704 - 0.731],0.657 [0.652 - 0.661],0.657 [0.632 - 0.680],0.657 [0.652 - 0.661],0.050 [0.047 - 0.053],0.313 [0.287 - 0.338],0.093 [0.087 - 0.098]
Demographic,0.704 [0.692 - 0.718],0.654 [0.650 - 0.658],0.654 [0.630 - 0.679],0.654 [0.651 - 0.658],0.049 [0.046 - 0.052],0.309 [0.283 - 0.334],0.092 [0.086 - 0.097]
Protein+Demographic,0.733 [0.720 - 0.747],0.668 [0.664 - 0.671],0.668 [0.643 - 0.694],0.668 [0.664 - 0.671],0.052 [0.049 - 0.055],0.336 [0.310 - 0.362],0.097 [0.091 - 0.102]
