,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.814 [0.749 - 0.867],0.731 [0.727 - 0.735],0.731 [0.633 - 0.809],0.731 [0.727 - 0.735],0.007 [0.005 - 0.008],0.461 [0.363 - 0.542],0.013 [0.010 - 0.016]
Demographic,0.659 [0.602 - 0.711],0.605 [0.600 - 0.610],0.606 [0.509 - 0.695],0.605 [0.600 - 0.610],0.004 [0.003 - 0.005],0.211 [0.113 - 0.300],0.007 [0.006 - 0.009]
Protein+Demographic,0.821 [0.756 - 0.873],0.756 [0.752 - 0.759],0.739 [0.646 - 0.820],0.756 [0.752 - 0.760],0.007 [0.006 - 0.009],0.494 [0.402 - 0.578],0.015 [0.011 - 0.018]
