,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.598 [0.566 - 0.628],0.575 [0.571 - 0.579],0.572 [0.516 - 0.629],0.575 [0.570 - 0.579],0.008 [0.007 - 0.009],0.148 [0.090 - 0.204],0.016 [0.014 - 0.019]
Demographic,0.582 [0.549 - 0.615],0.568 [0.563 - 0.572],0.569 [0.510 - 0.625],0.568 [0.563 - 0.572],0.008 [0.007 - 0.009],0.136 [0.078 - 0.192],0.016 [0.013 - 0.018]
Protein+Demographic,0.593 [0.559 - 0.624],0.570 [0.565 - 0.574],0.571 [0.514 - 0.627],0.570 [0.565 - 0.574],0.008 [0.007 - 0.009],0.141 [0.084 - 0.194],0.016 [0.014 - 0.018]
