,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.887 [0.878 - 0.896],0.802 [0.798 - 0.806],0.801 [0.777 - 0.823],0.802 [0.798 - 0.806],0.120 [0.114 - 0.128],0.603 [0.578 - 0.625],0.209 [0.199 - 0.221]
Demographic,0.813 [0.802 - 0.824],0.735 [0.731 - 0.739],0.733 [0.711 - 0.758],0.735 [0.730 - 0.739],0.086 [0.081 - 0.091],0.468 [0.444 - 0.494],0.154 [0.145 - 0.162]
Protein+Demographic,0.889 [0.881 - 0.898],0.807 [0.803 - 0.811],0.807 [0.783 - 0.828],0.807 [0.803 - 0.811],0.124 [0.117 - 0.132],0.614 [0.590 - 0.636],0.215 [0.204 - 0.227]
