,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.523 [0.466 - 0.579],0.499 [0.494 - 0.503],0.496 [0.404 - 0.598],0.499 [0.494 - 0.503],0.002 [0.002 - 0.003],-0.004 [-0.099 - 0.096],0.005 [0.003 - 0.006]
Demographic,0.513 [0.459 - 0.562],0.514 [0.509 - 0.518],0.515 [0.415 - 0.612],0.514 [0.509 - 0.518],0.003 [0.002 - 0.003],0.029 [-0.073 - 0.125],0.005 [0.004 - 0.006]
Protein+Demographic,0.549 [0.491 - 0.601],0.548 [0.543 - 0.552],0.552 [0.451 - 0.642],0.548 [0.543 - 0.552],0.003 [0.002 - 0.004],0.099 [-0.002 - 0.190],0.006 [0.004 - 0.007]
